user_id,event_type,event_date
1506,start_lesson,2024-02-29
1507,login,2024-02-23
1507,login,2024-02-29
1508,start_lesson,2024-02-01
1509,login,2024-02-17
1509,login,2024-02-08
1509,start_lesson,2024-02-03
1510,login,2024-03-27
1511,login,2024-01-11
1512,start_lesson,2024-03-18
1512,login,2024-03-13
1513,start_lesson,2024-03-07
1513,payment,2024-03-17
1514,login,2024-02-24
1514,start_lesson,2024-02-27
1514,login,2024-02-06
1514,login,2024-02-04
1515,payment,2024-01-27
1516,start_lesson,2024-03-03
1516,login,2024-02-27
1516,start_lesson,2024-02-19
1516,start_lesson,2024-02-15
1516,login,2024-03-06
1517,payment,2024-03-04
1518,start_lesson,2024-02-07
1519,registration,2024-02-03
1519,login,2024-01-21
1519,start_lesson,2024-01-26
1519,login,2024-02-06
1520,login,2024-02-12
1521,login,2024-01-24
1521,login,2024-01-31
1522,login,2024-02-17
1522,registration,2024-02-20
1523,login,2024-02-16
1523,login,2024-02-10
1523,registration,2024-02-20
1524,login,2024-02-13
1524,registration,2024-02-09
1524,login,2024-01-22
1524,start_lesson,2024-01-30
1525,registration,2024-02-24
1525,start_lesson,2024-02-19
1526,login,2024-02-23
1526,start_lesson,2024-03-05
1526,registration,2024-02-29
1527,login,2024-03-01
1527,payment,2024-02-18
1527,login,2024-03-02
1527,login,2024-02-22
1528,start_lesson,2024-03-11
1528,login,2024-02-24
1528,login,2024-03-23
1528,payment,2024-03-23
1528,start_lesson,2024-03-01
1529,start_lesson,2024-02-18
1529,login,2024-02-11
1529,registration,2024-02-06
1529,login,2024-02-16
1529,login,2024-02-02
1530,payment,2024-03-15
1530,payment,2024-02-28
1530,login,2024-03-24
1531,registration,2024-01-30
1531,login,2024-01-22
1531,login,2024-01-10
1532,start_lesson,2024-03-15
1532,start_lesson,2024-03-07
1532,start_lesson,2024-03-07
1532,registration,2024-03-13
1533,registration,2024-03-09
1533,start_lesson,2024-03-19
1534,payment,2024-02-22
1535,login,2024-02-26
1535,login,2024-02-10
1535,login,2024-03-04
1535,login,2024-03-07
1535,login,2024-03-06
1536,payment,2024-01-17
1536,login,2024-01-22
1537,payment,2024-02-09
1538,login,2024-03-15
1539,start_lesson,2024-01-10
1539,login,2024-01-27
1539,login,2024-01-28
1540,login,2024-03-01
1540,start_lesson,2024-03-22
1541,start_lesson,2024-01-20
1541,login,2024-02-02
1541,login,2024-02-01
1541,login,2024-01-26
1542,login,2024-01-21
1542,start_lesson,2024-01-31
1542,payment,2024-01-31
1542,login,2024-02-05
1543,start_lesson,2024-02-22
1544,login,2024-03-18
1544,login,2024-03-08
1544,login,2024-03-18
1544,login,2024-03-01
1545,start_lesson,2024-02-25
1545,login,2024-03-02
1545,login,2024-03-13
1545,start_lesson,2024-02-26
1545,payment,2024-03-23
1546,payment,2024-02-17
1546,registration,2024-02-21
1546,payment,2024-02-08
1546,start_lesson,2024-02-25
1546,registration,2024-02-23
1547,start_lesson,2024-02-12
1547,login,2024-02-19
1547,login,2024-03-08
1548,login,2024-02-05
1549,login,2024-03-15
1550,login,2024-02-12
1550,login,2024-02-02
1551,login,2024-02-24
1551,login,2024-02-04
1551,login,2024-02-06
1551,registration,2024-02-10
1552,payment,2024-01-16
1552,payment,2024-01-28
1552,registration,2024-01-20
1552,login,2024-02-06
1553,login,2024-03-07
1553,login,2024-03-03
1553,login,2024-02-16
1553,login,2024-03-03
1554,start_lesson,2024-01-30
1554,login,2024-01-20
1554,login,2024-01-29
1554,start_lesson,2024-01-21
1554,login,2024-01-18
1555,login,2024-02-02
1555,payment,2024-01-07
1556,login,2024-01-31
1556,login,2024-02-01
1556,start_lesson,2024-02-15
1557,login,2024-02-13
1557,registration,2024-02-23
1558,login,2024-02-29
1559,login,2024-02-13
1559,login,2024-02-13
1560,payment,2024-02-14
1560,login,2024-02-03
1560,login,2024-02-13
1560,login,2024-01-20
1560,start_lesson,2024-02-06
1561,start_lesson,2024-03-13
1562,login,2024-03-04
1562,login,2024-03-05
1562,start_lesson,2024-03-02
1563,login,2024-02-25
1563,login,2024-03-07
1563,login,2024-03-14
1563,login,2024-02-25
1563,registration,2024-02-22
1564,registration,2024-03-25
1565,login,2024-03-02
1565,registration,2024-03-16
1565,login,2024-02-28
1566,login,2024-03-02
1566,login,2024-03-18
1567,login,2024-02-20
1567,login,2024-02-08
1567,login,2024-01-26
1568,login,2024-01-30
1568,start_lesson,2024-01-30
1569,start_lesson,2024-01-19
1569,login,2024-01-13
1569,login,2024-01-18
1569,login,2024-01-07
1570,registration,2024-03-09
1570,login,2024-02-28
1570,payment,2024-03-09
1571,start_lesson,2024-01-31
1572,login,2024-03-02
1572,start_lesson,2024-03-21
1573,login,2024-02-04
1573,login,2024-02-20
1573,start_lesson,2024-02-08
1573,login,2024-01-25
1573,payment,2024-02-18
1574,start_lesson,2024-02-13
1574,login,2024-02-06
1574,start_lesson,2024-02-06
1574,start_lesson,2024-02-07
1574,start_lesson,2024-02-18
1575,start_lesson,2024-03-11
1575,start_lesson,2024-03-05
1575,login,2024-03-19
1575,login,2024-02-24
1575,login,2024-02-23
1576,login,2024-02-06
1576,start_lesson,2024-02-15
1576,payment,2024-02-25
1577,start_lesson,2024-02-12
1577,start_lesson,2024-02-16
1577,registration,2024-02-15
1578,start_lesson,2024-02-21
1578,payment,2024-01-26
1578,login,2024-02-11
1578,registration,2024-02-21
1579,start_lesson,2024-02-14
1579,login,2024-02-13
1580,payment,2024-02-19
1580,login,2024-02-10
1581,start_lesson,2024-03-18
1582,payment,2024-02-02
1582,login,2024-01-27
1582,login,2024-02-15
1582,start_lesson,2024-01-26
1582,start_lesson,2024-02-07
1583,login,2024-02-20
1583,login,2024-03-12
1583,registration,2024-03-03
1584,start_lesson,2024-02-03
1584,login,2024-01-08
1584,login,2024-01-13
1584,login,2024-01-24
1585,start_lesson,2024-02-04
1585,login,2024-02-16
1586,registration,2024-02-13
1586,payment,2024-02-03
1586,login,2024-02-15
1586,start_lesson,2024-02-11
1586,start_lesson,2024-02-02
1587,payment,2024-02-25
1588,start_lesson,2024-02-18
1589,payment,2024-02-16
1589,login,2024-01-29
1589,login,2024-02-16
1589,start_lesson,2024-01-20
1589,login,2024-02-14
1590,start_lesson,2024-03-02
1590,payment,2024-02-25
1590,registration,2024-03-24
1590,login,2024-03-15
1590,login,2024-03-08
1591,start_lesson,2024-02-06
1591,login,2024-02-02
1592,registration,2024-02-20
1592,payment,2024-02-07
1592,login,2024-01-31
1593,login,2024-03-27
1593,payment,2024-03-01
1594,login,2024-02-13
1594,start_lesson,2024-03-08
1594,payment,2024-02-26
1594,start_lesson,2024-02-18
1594,start_lesson,2024-03-09
1595,start_lesson,2024-03-14
1595,login,2024-03-07
1595,login,2024-03-15
1596,start_lesson,2024-01-09
1596,login,2024-01-18
1596,login,2024-02-05
1596,login,2024-01-23
1597,login,2024-01-31
1597,start_lesson,2024-01-14
1597,start_lesson,2024-01-27
1597,login,2024-01-19
1597,registration,2024-01-23
1598,login,2024-02-25
1598,payment,2024-03-01
1598,login,2024-02-21
1598,login,2024-02-25
1599,start_lesson,2024-02-06
1599,payment,2024-01-18
1599,login,2024-02-01
1599,login,2024-01-16
1600,start_lesson,2024-02-20
1601,login,2024-01-24
1601,payment,2024-02-14
1602,login,2024-03-19
1602,login,2024-03-17
1602,login,2024-02-29
1602,payment,2024-02-29
1602,payment,2024-03-04
1603,login,2024-03-15
1603,payment,2024-03-01
1604,start_lesson,2024-03-25
1604,start_lesson,2024-03-06
1605,login,2024-02-05
1606,login,2024-02-05
1606,login,2024-02-04
1607,registration,2024-02-17
1607,login,2024-02-11
1607,login,2024-02-22
1608,login,2024-02-17
1608,login,2024-02-09
1608,start_lesson,2024-02-07
1608,login,2024-02-08
1609,login,2024-03-10
1609,login,2024-02-25
1609,start_lesson,2024-03-09
1610,payment,2024-02-19
1611,login,2024-02-25
1612,login,2024-02-26
1612,login,2024-02-07
1612,payment,2024-02-17
1612,start_lesson,2024-02-10
1613,start_lesson,2024-01-24
1613,login,2024-02-05
1613,login,2024-01-23
1613,start_lesson,2024-01-24
1614,registration,2024-03-08
1614,payment,2024-02-13
1614,payment,2024-02-12
1615,login,2024-02-08
1616,login,2024-01-18
1616,start_lesson,2024-01-28
1616,login,2024-01-24
1617,login,2024-01-25
1617,payment,2024-01-08
1617,login,2024-01-19
1617,login,2024-01-14
1618,login,2024-02-10
1618,start_lesson,2024-01-21
1618,login,2024-01-21
1618,start_lesson,2024-02-13
1618,start_lesson,2024-01-29
1619,start_lesson,2024-03-13
1620,login,2024-03-03
1621,payment,2024-03-06
1621,payment,2024-03-15
1621,payment,2024-03-17
1621,login,2024-03-17
1621,start_lesson,2024-02-25
1622,login,2024-01-07
1622,login,2024-01-29
1622,start_lesson,2024-01-27
1622,start_lesson,2024-01-29
1623,start_lesson,2024-03-11
1623,start_lesson,2024-03-22
1624,payment,2024-02-04
1624,login,2024-02-18
1624,start_lesson,2024-02-13
1624,registration,2024-02-09
1624,login,2024-02-24
1625,start_lesson,2024-02-27
1625,registration,2024-03-06
1625,registration,2024-03-10
1625,registration,2024-02-22
1625,start_lesson,2024-02-28
1626,start_lesson,2024-02-27
1626,start_lesson,2024-03-09
1626,login,2024-03-05
1627,login,2024-02-28
1627,start_lesson,2024-02-17
1627,start_lesson,2024-02-24
1628,login,2024-03-01
1628,start_lesson,2024-02-25
1629,login,2024-03-16
1629,start_lesson,2024-03-01
1630,login,2024-02-02
1630,start_lesson,2024-01-15
1630,login,2024-01-26
1630,start_lesson,2024-01-05
1630,payment,2024-01-25
1631,registration,2024-01-11
1631,login,2024-01-09
1632,start_lesson,2024-02-02
1632,login,2024-02-04
1633,login,2024-02-01
1634,login,2024-03-10
1634,login,2024-02-25
1634,start_lesson,2024-03-24
1635,login,2024-02-14
1635,start_lesson,2024-02-19
1635,login,2024-03-01
1635,start_lesson,2024-02-23
1636,start_lesson,2024-01-07
1636,payment,2024-01-09
1637,login,2024-02-17
1637,login,2024-03-01
1637,registration,2024-02-21
1638,registration,2024-01-27
1639,start_lesson,2024-01-13
1639,payment,2024-02-05
1639,payment,2024-01-18
1639,login,2024-02-07
1640,start_lesson,2024-01-22
1640,payment,2024-02-08
1640,login,2024-01-20
1641,payment,2024-02-15
1641,start_lesson,2024-02-19
1642,start_lesson,2024-02-18
1642,login,2024-02-18
1642,login,2024-02-26
1642,start_lesson,2024-02-13
1643,login,2024-03-30
1643,login,2024-03-16
1643,registration,2024-03-12
1643,registration,2024-03-28
1644,start_lesson,2024-02-03
1645,payment,2024-01-25
1645,login,2024-02-15
1645,registration,2024-02-21
1645,login,2024-01-29
1645,start_lesson,2024-02-22
1646,registration,2024-03-11
1646,login,2024-03-11
1646,payment,2024-03-08
1646,start_lesson,2024-03-15
1647,login,2024-02-12
1647,registration,2024-02-16
1648,login,2024-02-08
1648,login,2024-02-01
1648,login,2024-02-26
1648,login,2024-03-02
1649,login,2024-02-27
1649,login,2024-03-02
1649,login,2024-03-15
1649,login,2024-03-03
1649,start_lesson,2024-03-13
1650,registration,2024-01-10
1650,login,2024-01-10
1651,login,2024-02-24
1651,login,2024-02-07
1652,login,2024-01-13
1652,login,2024-01-28
1652,login,2024-01-31
1652,payment,2024-01-28
1652,payment,2024-01-30
1653,login,2024-01-22
1653,login,2024-01-28
1653,start_lesson,2024-01-15
1653,login,2024-01-08
1654,login,2024-03-02
1655,start_lesson,2024-03-20
1655,login,2024-03-05
1655,login,2024-03-12
1655,payment,2024-02-24
1655,start_lesson,2024-02-27
1656,start_lesson,2024-01-17
1657,login,2024-02-09
1658,login,2024-01-31
1658,login,2024-01-23
1658,start_lesson,2024-02-02
1658,login,2024-02-16
1659,login,2024-03-07
1659,login,2024-03-11
1660,start_lesson,2024-03-10
1660,payment,2024-03-07
1660,login,2024-03-31
1661,login,2024-01-14
1661,start_lesson,2024-01-17
1661,registration,2024-01-28
1661,registration,2024-01-20
1662,login,2024-02-28
1662,login,2024-03-12
1662,login,2024-02-28
1662,registration,2024-03-16
1663,registration,2024-03-01
1663,payment,2024-03-06
1663,start_lesson,2024-03-16
1663,login,2024-03-16
1664,start_lesson,2024-03-14
1664,login,2024-02-23
1664,login,2024-03-16
1665,login,2024-02-13
1665,login,2024-02-17
1665,login,2024-02-21
1666,login,2024-01-09
1666,start_lesson,2024-02-01
1666,start_lesson,2024-01-08
1666,start_lesson,2024-01-06
1667,start_lesson,2024-03-12
1668,login,2024-02-07
1668,start_lesson,2024-02-20
1669,registration,2024-02-25
1669,start_lesson,2024-02-22
1669,login,2024-02-14
1669,payment,2024-02-23
1670,registration,2024-03-09
1670,payment,2024-02-22
1670,login,2024-03-10
1671,login,2024-01-17
1672,login,2024-02-23
1672,login,2024-02-16
1672,login,2024-02-18
1673,start_lesson,2024-02-09
1673,registration,2024-02-17
1673,login,2024-02-07
1674,login,2024-02-11
1674,registration,2024-02-12
1674,start_lesson,2024-02-12
1674,start_lesson,2024-02-04
1675,login,2024-01-30
1675,login,2024-02-07
1675,start_lesson,2024-01-31
1676,login,2024-01-26
1676,login,2024-02-03
1677,login,2024-02-07
1677,start_lesson,2024-02-27
1677,login,2024-02-12
1677,login,2024-02-14
1678,start_lesson,2024-03-21
1678,start_lesson,2024-02-29
1678,login,2024-02-27
1679,start_lesson,2024-03-04
1680,login,2024-03-05
1680,login,2024-03-01
1680,registration,2024-02-23
1680,login,2024-02-18
1681,login,2024-02-14
1681,start_lesson,2024-02-13
1681,login,2024-02-07
1681,login,2024-01-24
1682,login,2024-01-30
1683,payment,2024-02-27
1683,registration,2024-03-10
1683,login,2024-03-15
1683,login,2024-03-21
1683,registration,2024-02-22
1684,start_lesson,2024-03-04
1684,login,2024-03-03
1684,payment,2024-02-06
1685,registration,2024-03-01
1685,login,2024-03-07
1685,login,2024-03-09
1686,login,2024-01-26
1686,payment,2024-02-14
1687,login,2024-01-22
1687,login,2024-01-27
1687,start_lesson,2024-02-04
1687,start_lesson,2024-01-20
1687,start_lesson,2024-01-19
1688,login,2024-02-26
1688,login,2024-02-26
1689,login,2024-03-15
1690,start_lesson,2024-02-20
1690,login,2024-02-25
1690,registration,2024-02-19
1690,payment,2024-02-19
1690,start_lesson,2024-03-16
1691,login,2024-01-18
1691,login,2024-02-17
1692,login,2024-01-09
1692,start_lesson,2024-02-02
1692,payment,2024-01-13
1693,login,2024-01-19
1693,login,2024-01-15
1693,login,2024-01-26
1694,login,2024-01-09
1694,login,2024-02-03
1694,login,2024-02-03
1694,start_lesson,2024-02-01
1695,start_lesson,2024-03-03
1696,payment,2024-01-25
1696,login,2024-01-30
1696,login,2024-01-31
1697,login,2024-01-26
1698,login,2024-01-30
1698,login,2024-02-04
1698,registration,2024-01-28
1699,start_lesson,2024-02-20
1699,registration,2024-02-17
1699,start_lesson,2024-03-10
1699,start_lesson,2024-03-14
1700,login,2024-03-21
1700,login,2024-03-25
1700,start_lesson,2024-03-25
1700,login,2024-03-20
1701,login,2024-02-16
1701,payment,2024-02-10
1701,login,2024-02-02
1701,start_lesson,2024-02-14
1701,login,2024-01-26
1702,registration,2024-02-29
1702,login,2024-02-13
1703,login,2024-01-31
1703,start_lesson,2024-02-23
1703,login,2024-02-21
1704,login,2024-03-26
1704,start_lesson,2024-03-09
1705,login,2024-01-28
1705,start_lesson,2024-01-31
1705,start_lesson,2024-01-29
1705,start_lesson,2024-02-09
1706,registration,2024-01-17
1706,start_lesson,2024-01-31
1707,payment,2024-01-11
1707,start_lesson,2024-01-07
1707,login,2024-01-17
1707,login,2024-01-29
1708,login,2024-02-26
1708,start_lesson,2024-03-03
1708,login,2024-03-02
1708,login,2024-03-14
1709,login,2024-01-26
1709,login,2024-01-28
1709,login,2024-01-26
1710,login,2024-02-02
1710,login,2024-01-23
1710,login,2024-01-24
1710,registration,2024-02-07
1710,login,2024-02-10
1711,login,2024-01-12
1711,start_lesson,2024-01-24
1712,start_lesson,2024-02-22
1712,payment,2024-03-11
1712,login,2024-02-28
1713,login,2024-01-07
1713,start_lesson,2024-01-17
1713,login,2024-01-05
1713,start_lesson,2024-02-01
1714,login,2024-02-02
1714,registration,2024-01-24
1714,start_lesson,2024-01-27
1714,login,2024-01-14
1715,registration,2024-02-11
1715,login,2024-02-20
1715,start_lesson,2024-02-13
1715,login,2024-01-27
1716,login,2024-03-07
1716,login,2024-03-09
1716,payment,2024-02-25
1716,start_lesson,2024-03-07
1716,registration,2024-03-09
1717,login,2024-01-22
1718,start_lesson,2024-01-31
1718,login,2024-02-15
1719,login,2024-01-23
1719,login,2024-01-14
1719,start_lesson,2024-01-17
1720,start_lesson,2024-02-07
1720,start_lesson,2024-02-18
1720,registration,2024-02-20
1720,start_lesson,2024-02-13
1720,login,2024-02-10
1721,login,2024-02-22
1722,start_lesson,2024-02-16
1722,login,2024-02-19
1722,login,2024-01-31
1722,start_lesson,2024-02-09
1722,payment,2024-02-08
1723,login,2024-02-07
1723,login,2024-02-01
1723,login,2024-01-12
1724,start_lesson,2024-02-25
1724,login,2024-02-28
1724,login,2024-03-01
1725,login,2024-03-01
1725,payment,2024-03-09
1725,start_lesson,2024-03-23
1725,payment,2024-03-08
1725,registration,2024-03-02
1726,login,2024-02-19
1726,registration,2024-02-19
1726,payment,2024-03-01
1726,login,2024-03-01
1726,start_lesson,2024-02-13
1727,start_lesson,2024-02-17
1727,start_lesson,2024-02-16
1727,payment,2024-02-19
1727,login,2024-02-22
1728,start_lesson,2024-03-11
1728,start_lesson,2024-02-26
1728,login,2024-03-03
1729,login,2024-03-16
1730,start_lesson,2024-01-24
1730,registration,2024-02-12
1730,login,2024-02-02
1730,payment,2024-02-20
1731,registration,2024-03-04
1731,registration,2024-03-11
1731,registration,2024-03-03
1731,login,2024-03-09
1732,start_lesson,2024-02-22
1732,start_lesson,2024-01-29
1732,login,2024-02-01
1732,start_lesson,2024-02-20
1733,start_lesson,2024-01-25
1733,registration,2024-02-11
1733,start_lesson,2024-02-01
1733,login,2024-02-13
1734,login,2024-01-25
1734,login,2024-01-17
1734,payment,2024-02-08
1734,registration,2024-01-10
1734,start_lesson,2024-02-02
1735,login,2024-01-31
1736,registration,2024-03-14
1737,login,2024-03-29
1737,login,2024-03-05
1737,login,2024-03-03
1738,login,2024-03-03
1738,login,2024-03-02
1739,registration,2024-02-18
1739,start_lesson,2024-02-12
1740,start_lesson,2024-02-15
1740,login,2024-02-02
1740,start_lesson,2024-02-20
1740,login,2024-02-25
1741,payment,2024-01-31
1742,login,2024-03-09
1742,login,2024-03-06
1742,login,2024-02-23
1743,payment,2024-03-16
1743,start_lesson,2024-02-29
1744,start_lesson,2024-01-26
1744,start_lesson,2024-02-02
1744,login,2024-01-27
1744,login,2024-01-18
1745,login,2024-02-10
1745,login,2024-02-11
1745,login,2024-01-28
1745,start_lesson,2024-01-31
1745,login,2024-02-04
1746,registration,2024-02-08
1746,registration,2024-02-01
1746,registration,2024-01-20
1747,login,2024-03-06
1747,login,2024-03-05
1747,start_lesson,2024-02-26
1748,login,2024-01-17
1748,start_lesson,2024-01-04
1748,start_lesson,2024-01-11
1748,start_lesson,2024-01-03
1748,login,2024-01-11
1749,login,2024-03-10
1749,login,2024-03-04
1749,start_lesson,2024-02-19
1750,login,2024-02-02
1751,login,2024-03-02
1751,login,2024-02-21
1752,start_lesson,2024-01-29
1752,start_lesson,2024-01-13
1753,login,2024-03-07
1753,login,2024-03-05
1753,login,2024-02-23
1753,start_lesson,2024-03-09
1754,login,2024-02-19
1755,start_lesson,2024-02-18
1755,payment,2024-02-29
1756,login,2024-02-16
1757,start_lesson,2024-01-08
1757,login,2024-02-03
1757,start_lesson,2024-01-06
1758,start_lesson,2024-02-06
1758,login,2024-02-22
1759,login,2024-03-16
1759,start_lesson,2024-03-03
1759,login,2024-03-21
1760,start_lesson,2024-02-24
1760,payment,2024-02-28
1760,login,2024-02-16
1760,start_lesson,2024-02-13
1761,login,2024-03-10
1761,login,2024-02-29
1761,login,2024-03-12
1761,login,2024-02-19
1762,payment,2024-02-17
1762,start_lesson,2024-02-09
1763,registration,2024-02-09
1763,login,2024-02-08
1763,start_lesson,2024-02-03
1763,start_lesson,2024-02-01
1764,login,2024-02-23
1764,login,2024-02-28
1764,start_lesson,2024-02-11
